,overall,reviewTime,reviewerID,style,reviewText,summary,product_id,place,age,gender
138,5,"09 26, 2017",A3BN0MRGRDKM0J,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",Superrrr thigh high. Im 54 and it easily reaches 3/4 up my thigh!!,Great!!! Very high!,P05174,Punjab,62,male
139,4,"10 31, 2015",A276HQXYS553QW,"{'Size:': ' One Size', 'Color:': ' Red/White/Blue'}",I just wish they would not roll down.,Cute but will roll,P02903,Lakshadweep,26,male
140,4,"01 29, 2016",A3HX4X3TIABWOV,"{'Size:': ' One Size', 'Color:': ' Fireman (Red)'}","Sadly, not a true red. It's definitely orange",Four Stars,P09756,Gujarat,15,male
141,5,"01 22, 2016",A3HX4X3TIABWOV,"{'Size:': ' One Size', 'Color:': ' Space Hero (Blue)'}","Well made, soft, thick & so very colorful. Bought the just as gorgeous rich, red Fireman's scarf, too. My little fella is quite the fashion plate! And toasty, too!","Well made, soft, thick & so very colorful ...",P09920,Gujarat,15,male
142,3,"07 12, 2015",A1Z8U8IPBLBEU5,{'Size:': ' 1.50'},Not pretty for fashion but great around the house and work.,Three Stars,P07954,Gujarat,19,male
143,2,"05 21, 2015",A36GNVEQP92OPA,{'Size:': ' 2.50'},"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,P07954,Gujarat,31,male
144,4,"12 29, 2014",A33GD4H5O1MK6S,{'Size:': ' 3.25'},Excellent value,excellent value and quality,P09756,Delhi,48,male
145,3,"12 14, 2012",A12DWXDNZQTKXQ,{'Size:': ' 2.75'},"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,P01401,Haryana,54,male
146,4,"12 25, 2009",A2VR6SWVSF6K4,{'Size:': ' 2.25'},"It is so handy to have this many reading glasses at such a reasonable price.  I like this style reading glasses instead of the ones with nose pieces, I find this style more comfortable.  These glasses are very nice...cheaper than Walmart!",Good Value,P02116,Lakshadweep,26,male
147,3,"07 12, 2015",A1Z8U8IPBLBEU5,,Not pretty for fashion but great around the house and work.,Three Stars,P07825,Gujarat,19,male
148,2,"05 21, 2015",A36GNVEQP92OPA,,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,P00301,Gujarat,31,male
149,4,"12 29, 2014",A33GD4H5O1MK6S,,Excellent value,excellent value and quality,P04657,Delhi,48,male
150,3,"12 14, 2012",A12DWXDNZQTKXQ,,"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,P00348,Haryana,54,male
151,4,"12 25, 2009",A2VR6SWVSF6K4,,"It is so handy to have this many reading glasses at such a reasonable price.  I like this style reading glasses instead of the ones with nose pieces, I find this style more comfortable.  These glasses are very nice...cheaper than Walmart!",Good Value,P01000,Lakshadweep,26,male
152,4,"04 19, 2016",A3UMNRR89DIZRM,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Good light weight shoe...had to add insole for more support.,Four Stars,P04413,Sikkim,45,female
153,5,"04 18, 2016",AZRZ2FB7CFNOE,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I love my tennis shoes,Five Stars,P03451,Gujarat,21,female
154,3,"04 4, 2016",A4M7JTCBXRAT3,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",P01401,Lakshadweep,28,female
155,5,"03 31, 2016",A2TRI54C8EMCX,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}","Love it!! Super comfortable and nice!! Got more than I expected, super flexible great for training. Definetly recommend it.",Love it!! Definetly recommend it,P01737,Goa,37,female
156,5,"03 28, 2016",A1WVSBL8J4ZESK,"{'Size:': ' 7.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Excelente,Five Stars,P01633,Karnataka,62,male
157,2,"03 28, 2016",A2GJUMX0CRHLIN,"{'Size:': ' 13 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}","These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,P05174,Assam,26,male
158,4,"03 24, 2016",A3KAX5RZ4XH9L7,"{'Size:': ' 9 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}","For the price I spent on the pair of shoes, I'd say it's as good as expected.
It's comfortable and doesn't hurt my feet when I run.",Pretty comfortable pair of running shoes,P06456,Kerala,28,male
159,3,"03 23, 2016",A2YI41MCJB2QCV,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,P03333,Karnataka,25,female
160,5,"03 20, 2016",A3ONF0JD2UBP54,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,P02254,Kerala,35,male
161,5,"03 18, 2016",A3R09ZAUTB2PUU,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",excelente,Five Stars,P08499,Punjab,23,female
162,5,"04 22, 2018",A1VH37JYIIHE3F,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,P01903,Pondicherry,57,male
163,3,"04 19, 2018",AOZHQ15OKY2ZT,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}","This shoe is JUST OK. Its not as comfortable as I was expecting, compared to my last pair of NIKE shoes. I hope they hold up.",Its not as comfortable as I was expecting,P05182,Maharashtra,68,female
164,5,"04 18, 2018",A2YZERYQTLB8NG,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Best tennis shoes I've had all my life. Very comfortable out the box. I would buy 10 pairs of these shoes if had the money.,Very Comfortable,P03117,Pondicherry,60,male
165,5,"04 18, 2018",A2EGVPBTNJI3HB,"{'Size:': ' 7 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",The color pattern and fit is what I liked the most what I liked the least is that they are not easy to clean and stains do not come out very easy or at all,The color pattern and fit is what I liked the most what I liked the least is that ...,P05707,Gujarat,31,female
166,5,"04 16, 2018",A1B3W4RSJ1CJEO,"{'Size:': ' 6 B(M) US', 'Color:': ' Black/White-anthracite-stealth'}","love these shoes. Workout in them 3-4 times a week at the gym. I do treadmill, stairmaster, cardio classes and weight lifting. lightweight and versatile shoe.",Great shoe for the price!,P02326,Karnataka,69,female
167,5,"04 15, 2018",A3P9DECTULU1B3,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Great shoe. I've had Nike's before and have always been pleased with the comfort, performance, and quality. Though I will say this was the first time I ordered a pair online without trying them on first, so I was nervous. But this turned out to be a great choice. Breathable, lightweight but sturdy, and comfortable during all my workouts. The built-in arch support is great and I've had no discomfort after 2 weeks of use. As far as the sole thickness and cushioning goes, I would consider these a 'medium' build (not thin, not overly thick) so if you're into heavy running outdoors then take that into consideration. Everyone is different in their preference for cushioning, but I think for light runs on a treadmill they would be sufficient. Love these, highly recommend!",Great shoe!,P04155,Kerala,58,female
168,3,"04 13, 2018",A353OJ19SEMPT4,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,P08116,Gujarat,55,male
169,3,"04 9, 2018",A1CIQ2ULKB933A,"{'Size:': ' 7 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Nice,Three Stars,P08187,Karnataka,53,male
170,5,"04 9, 2018",A1TFZVGT6J5NYZ,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Gracias,Five Stars,P00980,Tamil Nadu,62,female
171,5,"04 8, 2018",A2IJJUO99LXIXG,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love these shoes!! They are true to size and very comfortable!! This is my second pair - I wore out the first pair!! Good arch support - I have a high arch!!,Love these shoes,P04549,Pondicherry,68,female
172,5,"04 7, 2018",A1CKPC88NHMYGR,"{'Size:': ' 11 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",,Five Stars,P07825,Goa,56,male
173,5,"04 4, 2018",A1S4O68F0UG4GA,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Great arch support and comfortable.,Great cross trainer,P05676,West Bangal,38,male
174,4,"04 3, 2018",A8C8Q1GQPYPR3,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",It looks a bit nicer on the picture. Its very light in such a way that when I held the box I wondered if there was just paper filling inside. They are comfortable for the most. Good looking training shoes overall.,They are comfortable for the most but just a bit narrow,P00064,Punjab,33,male
175,5,"04 3, 2018",A3RHNGQAZWUX01,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",second pair. Comfortable and great for people with bunion issues or previous surgeries.  Sole wears great,staple sneakers,P03609,Maharashtra,65,female
176,5,"03 31, 2018",A2ILUTAAPPZY79,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",My daughter loves these shoes. Fit true to size.,Great looking shoe,P08499,Maharashtra,29,male
177,5,"03 28, 2018",A21PLUMLST80EK,"{'Size:': ' 7 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Purchased for my daughter for gym class.  She loves them.  Very cute and very comfortable.,Great shoes.,P04549,Tamil Nadu,29,female
178,3,"03 27, 2018",A1R9CFF27RIALC,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Great look but zero support inside the shoe. Had to buy expensive inserts to be wearable. Expected more from a nike shoe.,"Style 10/10, Comfort 3/10",P03691,Pondicherry,20,male
179,5,"03 22, 2018",A3KKVVAINMZF9D,"{'Size:': ' 9 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}","Straight out of the box, these shoes are great! Very lightweight and fits comfortably on my feet like a glove! I love most especially that the sole is not bulky like my previous running shoes  I hated those things lol! I would give them a shot and they are great for the price!",these shoes are great! Very lightweight and fits comfortably on my feet ...,P01381,Sikkim,18,female
180,5,"03 22, 2018",AHQZL3LSIR57E,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,P04657,Assam,16,female
181,5,"03 21, 2018",A36UF843501J4Y,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",I love them! They fit perfect and are very comfortable!!,Five Stars,P01845,Haryana,22,male
182,5,"03 20, 2018",AJ74ZOS1UKOBA,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love these lightweight shoes! Absolute favorite. Always order half a size bigger with nike shoes than with every other shoe in my closet.,Perfect. Lightweight and comfortable all day,P08730,Assam,47,male
183,5,"03 19, 2018",A3UTTXFSBNV2V7,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",My knees were bothering me during HIIT workouts so i  purchased these shoes after researching many styles.  Fit true to size and are lightweight.  My knees feel better so so hard so good.  They are cute in too!!,My knees feel better so so hard so good,P04725,Tamil Nadu,63,male
184,5,"03 19, 2018",A2QPBIA0HKEL96,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Love the color!,Five Stars,P00064,Gujarat,22,male
185,4,"03 17, 2018",AHXQ0PAMEKC0P,"{'Size:': ' 8 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}","Comfortable athletic shoe,  good for the gym (ellipical, tredmill, etc.) Fit is good, and shoe is really lightweight and comfy.","Comfortable, lightweight Xtrainer",P01401,Punjab,48,male
186,5,"03 13, 2018",A2P6I9PGAVEW6E,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","The shoes fit perfectly and came within the time frame i was given.  Very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,P01903,Kerala,49,male
187,1,"03 11, 2018",A6CXK8NXD50R2,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",They looked very cheap,Returned...looked cheap,P09183,Gujarat,13,female
188,5,"03 5, 2018",A39943Z2419XIU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",The fit is as expected,Fits to size,P00499,Gujarat,12,male
189,5,"03 2, 2018",A2RZ3T3ECENTMO,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Very comfortable shoes. This is my second pair of this style of shoe because I loved them that much.,Very comfortable shoes. This is my second pair of this ...,P08327,Karnataka,52,male
190,5,"02 28, 2018",A16BGUHQH20CIP,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Comfortable, consistent each time I order and good looking",Sleek and sporty,P03496,Gujarat,29,male
191,5,"02 27, 2018",A3O3KF45YVTOGY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. I am very satisfied with this purchase,I love the shoes and the description and photos were accurate,P04549,Maharashtra,10,male
192,5,"02 27, 2018",A3TLWN2BRF1QH5,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",These are so cute and comfortable and very light. I just received them today and the fit is perfect. I normally wear an 8 1/2 and they are true to size!,Great fit!,P02254,West Bangal,50,male
193,5,"02 27, 2018",A2ZGEESHHGFZKL,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I always order a 1/2 size up in workout shoes.,Lightweight,P09567,Assam,67,female
194,1,"02 25, 2018",AUE82PKEUMKZB,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I wore these shoe one time, from the airport in Omaha, NE to the airport in Phoenix, AZ. When I arrived in Phoenix, the left shoe/sole started squeaking and won't stop. I want to return for a refund. Need instructions for returning as no paperwork was in my package when it arrived.",Squeaky soles,P06456,Gujarat,55,male
195,2,"02 25, 2018",A2UVALXRJ35D1A,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",They run big and are super uncomfortable and the soles squeak. They don't breathe at all.,Two Stars,P09183,Tamil Nadu,21,female
196,5,"02 21, 2018",A3E05IUHHCTRJC,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Exactly what I expected! Comfortable and chic,Comfortable and,P00705,Haryana,62,female
197,5,"02 20, 2018",A3RNGBSBRJ3YAQ,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",They were a gift  to my daughter she loved them,Their Cute and Pink,P06456,Andhra Pradesh,33,female
198,5,"02 14, 2018",A13W5DGU9QF721,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Love these comfy shoes. they fit like a glove.,Five Stars,P07798,Haryana,17,female
199,5,"02 14, 2018",A2QRWCN5YR05G9,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Very confortable.,Smooth and confortable.,P04725,Karnataka,52,male
200,5,"02 12, 2018",A2UALK0MY7S3C2,"{'Size:': ' 8 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",i love these shoes.,Five Stars,P09587,Assam,66,female
201,5,"02 1, 2018",A5JF4EQ9MQC78,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}","Lightweight, decent arch support and comfortably to wear all day doing regular activity and sprinting.",decent arch support and comfortably to wear all day doing regular activity and sprinting,P09217,Sikkim,43,male
202,5,"02 1, 2018",A3VGHF7VNFBMCQ,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",daughter loves them,Five Stars,P03496,Tamil Nadu,69,female
203,5,"01 29, 2018",A13JGYKUU10QKH,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}","I ordered a 1/2 size smaller than my usual size, and they are perfect. These shoes are hard to find. Great customer service as well.",Good shoes,P08938,Goa,46,female
204,4,"01 25, 2018",ATHL3S7ZD436V,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Very good overall.
Now Ive been a huge Sketchers Go Walk fan for some time and the only reason I tried these instead of the latest number 4 of those is because the tread looked too slippery to me.
These shoes are very sturdy and the grip of the soles has been very solid so far. I use them for basic workout cardio and cross training, as well as work as a massage therapist (I go through shoes fast enough that Ive recently consolidated).
If you're a Go Walk fan, these do not offer the same level of cushion-comfort as those, HOWEVER, they offer the kind of long-term comfort to make them a durable option.
The material of the shoes seem very durable and the breathable. My feet do not feel hot in them.
Now these shoes are ideal for a basic workout or cross training, I would not get them to do 25,000 steps in Walt Disney World.
Solid choice, overall.",Good shoes,P02221,Delhi,31,male
